member_id,unit,plan,monthly_fee,month,is_delinquent,recognized_revenue
M100443,Downtown,Plus,139.9,2026-06-01,0,139.9
M100444,West,Plus,139.9,2026-06-01,0,139.9
M100446,East,Premium,189.9,2026-06-01,0,189.9
M100447,West,Premium,189.9,2026-06-01,0,189.9
M100448,East,Plus,139.9,2026-06-01,0,139.9
M100449,University,Premium,189.9,2026-06-01,0,189.9
M100450,Downtown,Premium,189.9,2026-06-01,0,189.9
M100451,West,Basic,99.9,2026-06-01,0,99.9
M100452,West,Basic,99.9,2026-06-01,0,99.9
M100453,West,Plus,139.9,2026-06-01,0,139.9
M100454,West,Basic,99.9,2026-06-01,0,99.9
M100455,South,Basic,99.9,2026-06-01,0,99.9
M100456,Downtown,Plus,139.9,2026-06-01,0,139.9
M100457,West,Premium,189.9,2026-06-01,0,189.9
M100458,North,Premium,189.9,2026-06-01,0,189.9
M100460,East,Plus,139.9,2026-06-01,0,139.9
M100462,West,Basic,99.9,2026-06-01,0,99.9
M100463,Downtown,Plus,139.9,2026-06-01,0,139.9
M100464,Downtown,Plus,139.9,2026-06-01,0,139.9
M100465,South,Basic,99.9,2026-06-01,0,99.9
M100466,Downtown,Basic,99.9,2026-06-01,0,99.9
M100467,South,Basic,99.9,2026-06-01,0,99.9
M100468,Downtown,Premium,189.9,2026-06-01,0,189.9
M100469,Downtown,Plus,139.9,2026-06-01,0,139.9
M100472,West,Basic,99.9,2026-06-01,0,99.9
M100473,East,Premium,189.9,2026-06-01,0,189.9
M100474,Downtown,Basic,99.9,2026-06-01,0,99.9
M100475,South,Plus,139.9,2026-06-01,0,139.9
M100477,University,Premium,189.9,2026-06-01,0,189.9
M100478,East,Premium,189.9,2026-06-01,0,189.9
M100479,South,Plus,139.9,2026-06-01,0,139.9
M100481,East,Premium,189.9,2026-06-01,0,189.9
M100484,Downtown,Plus,139.9,2026-06-01,0,139.9
M100485,South,Basic,99.9,2026-06-01,0,99.9
M100486,East,Plus,139.9,2026-06-01,0,139.9
M100487,West,Basic,99.9,2026-06-01,0,99.9
M100488,University,Plus,139.9,2026-06-01,0,139.9
M100489,Downtown,Premium,189.9,2026-06-01,0,189.9
M100490,East,Plus,139.9,2026-06-01,0,139.9
M100491,South,Premium,189.9,2026-06-01,0,189.9
M100493,South,Plus,139.9,2026-06-01,0,139.9
M100494,Downtown,Plus,139.9,2026-06-01,0,139.9
M100495,University,Premium,189.9,2026-06-01,0,189.9
M100496,Downtown,Basic,99.9,2026-06-01,1,0.0
M100498,University,Plus,139.9,2026-06-01,0,139.9
M100499,North,Premium,189.9,2026-06-01,0,189.9
M100501,East,Premium,189.9,2026-06-01,0,189.9
M100502,University,Premium,189.9,2026-06-01,0,189.9
M100503,North,Plus,139.9,2026-06-01,0,139.9
M100504,Downtown,Plus,139.9,2026-06-01,0,139.9
M100505,University,Plus,139.9,2026-06-01,0,139.9
M100506,South,Plus,139.9,2026-06-01,0,139.9
M100507,North,Plus,139.9,2026-06-01,0,139.9
M100508,University,Basic,99.9,2026-06-01,0,99.9
M100509,Downtown,Plus,139.9,2026-06-01,0,139.9
M100510,University,Premium,189.9,2026-06-01,0,189.9
M100511,West,Plus,139.9,2026-06-01,0,139.9
M100512,Downtown,Plus,139.9,2026-06-01,0,139.9
M100513,North,Plus,139.9,2026-06-01,0,139.9
M100514,East,Plus,139.9,2026-06-01,0,139.9
M100515,Downtown,Basic,99.9,2026-06-01,0,99.9
M100516,West,Basic,99.9,2026-06-01,0,99.9
M100517,South,Plus,139.9,2026-06-01,0,139.9
M100519,Downtown,Plus,139.9,2026-06-01,0,139.9
M100522,North,Basic,99.9,2026-06-01,0,99.9
M100523,North,Basic,99.9,2026-06-01,0,99.9
M100524,North,Plus,139.9,2026-06-01,0,139.9
M100526,Downtown,Basic,99.9,2026-06-01,0,99.9
M100527,North,Basic,99.9,2026-06-01,0,99.9
M100528,North,Plus,139.9,2026-06-01,0,139.9
M100529,University,Basic,99.9,2026-06-01,0,99.9
M100530,East,Premium,189.9,2026-06-01,0,189.9
M100531,Downtown,Plus,139.9,2026-06-01,0,139.9
M100532,South,Premium,189.9,2026-06-01,0,189.9
M100533,West,Plus,139.9,2026-06-01,0,139.9
M100534,East,Plus,139.9,2026-06-01,0,139.9
M100535,Downtown,Plus,139.9,2026-06-01,0,139.9
M100537,South,Basic,99.9,2026-06-01,0,99.9
M100538,Downtown,Plus,139.9,2026-06-01,0,139.9
M100539,South,Basic,99.9,2026-06-01,0,99.9
M100540,University,Plus,139.9,2026-06-01,0,139.9
M100541,Downtown,Plus,139.9,2026-06-01,0,139.9
M100542,Downtown,Plus,139.9,2026-06-01,0,139.9
M100543,University,Basic,99.9,2026-06-01,0,99.9
M100544,South,Premium,189.9,2026-06-01,0,189.9
M100545,East,Plus,139.9,2026-06-01,0,139.9
M100546,West,Basic,99.9,2026-06-01,0,99.9
M100547,East,Plus,139.9,2026-06-01,0,139.9
M100549,University,Premium,189.9,2026-06-01,0,189.9
M100550,Downtown,Plus,139.9,2026-06-01,0,139.9
M100551,East,Basic,99.9,2026-06-01,0,99.9
M100552,East,Basic,99.9,2026-06-01,0,99.9
M100553,South,Plus,139.9,2026-06-01,0,139.9
M100554,North,Plus,139.9,2026-06-01,0,139.9
M100556,Downtown,Plus,139.9,2026-06-01,0,139.9
M100557,East,Basic,99.9,2026-06-01,0,99.9
M100558,North,Plus,139.9,2026-06-01,0,139.9
M100559,University,Plus,139.9,2026-06-01,0,139.9
M100560,South,Basic,99.9,2026-06-01,0,99.9
M100562,South,Plus,139.9,2026-06-01,0,139.9
M100563,South,Plus,139.9,2026-06-01,0,139.9
M100565,East,Plus,139.9,2026-06-01,0,139.9
M100566,North,Plus,139.9,2026-06-01,0,139.9
M100567,South,Basic,99.9,2026-06-01,0,99.9
M100568,East,Premium,189.9,2026-06-01,0,189.9
M100570,Downtown,Basic,99.9,2026-06-01,0,99.9
M100571,West,Plus,139.9,2026-06-01,0,139.9
M100573,South,Plus,139.9,2026-06-01,0,139.9
M100574,University,Basic,99.9,2026-06-01,0,99.9
M100576,Downtown,Premium,189.9,2026-06-01,0,189.9
M100577,South,Basic,99.9,2026-06-01,0,99.9
M100578,North,Plus,139.9,2026-06-01,0,139.9
M100579,South,Plus,139.9,2026-06-01,0,139.9
M100581,West,Premium,189.9,2026-06-01,0,189.9
M100583,East,Basic,99.9,2026-06-01,1,0.0
M100584,West,Plus,139.9,2026-06-01,0,139.9
M100585,Downtown,Plus,139.9,2026-06-01,1,0.0
M100586,West,Basic,99.9,2026-06-01,0,99.9
M100587,University,Basic,99.9,2026-06-01,1,0.0
M100588,North,Premium,189.9,2026-06-01,0,189.9
M100589,North,Basic,99.9,2026-06-01,0,99.9
M100590,East,Plus,139.9,2026-06-01,0,139.9
M100591,North,Basic,99.9,2026-06-01,0,99.9
M100592,East,Basic,99.9,2026-06-01,0,99.9
M100593,South,Premium,189.9,2026-06-01,0,189.9
M100594,Downtown,Plus,139.9,2026-06-01,0,139.9
M100596,East,Plus,139.9,2026-06-01,0,139.9
M100597,Downtown,Premium,189.9,2026-06-01,1,0.0
M100598,East,Plus,139.9,2026-06-01,0,139.9
M100600,Downtown,Basic,99.9,2026-06-01,0,99.9
M100603,Downtown,Plus,139.9,2026-06-01,0,139.9
M100604,Downtown,Basic,99.9,2026-06-01,0,99.9
M100605,University,Basic,99.9,2026-06-01,0,99.9
M100606,Downtown,Plus,139.9,2026-06-01,0,139.9
M100608,University,Plus,139.9,2026-06-01,0,139.9
M100609,University,Plus,139.9,2026-06-01,0,139.9
M100610,University,Premium,189.9,2026-06-01,0,189.9
M100611,North,Plus,139.9,2026-06-01,0,139.9
M100613,South,Basic,99.9,2026-06-01,0,99.9
M100615,University,Plus,139.9,2026-06-01,0,139.9
M100617,North,Plus,139.9,2026-06-01,0,139.9
M100619,University,Premium,189.9,2026-06-01,0,189.9
M100620,North,Plus,139.9,2026-06-01,0,139.9
M100621,Downtown,Premium,189.9,2026-06-01,0,189.9
M100623,University,Plus,139.9,2026-06-01,0,139.9
M100625,Downtown,Plus,139.9,2026-06-01,0,139.9
M100627,East,Basic,99.9,2026-06-01,0,99.9
M100628,South,Basic,99.9,2026-06-01,0,99.9
M100629,West,Plus,139.9,2026-06-01,0,139.9
M100630,East,Basic,99.9,2026-06-01,0,99.9
M100632,North,Basic,99.9,2026-06-01,0,99.9
M100634,South,Premium,189.9,2026-06-01,0,189.9
M100635,Downtown,Basic,99.9,2026-06-01,0,99.9
M100636,University,Plus,139.9,2026-06-01,0,139.9
M100639,West,Plus,139.9,2026-06-01,0,139.9
M100640,University,Plus,139.9,2026-06-01,0,139.9
M100641,East,Plus,139.9,2026-06-01,0,139.9
M100642,North,Basic,99.9,2026-06-01,0,99.9
M100643,North,Plus,139.9,2026-06-01,0,139.9
M100647,North,Plus,139.9,2026-06-01,0,139.9
M100648,University,Premium,189.9,2026-06-01,0,189.9
M100650,South,Basic,99.9,2026-06-01,0,99.9
M100651,South,Plus,139.9,2026-06-01,0,139.9
M100653,North,Plus,139.9,2026-06-01,0,139.9
M100654,North,Premium,189.9,2026-06-01,0,189.9
M100655,West,Plus,139.9,2026-06-01,0,139.9
M100656,Downtown,Plus,139.9,2026-06-01,0,139.9
M100657,North,Basic,99.9,2026-06-01,0,99.9
M100658,Downtown,Premium,189.9,2026-06-01,0,189.9
M100659,South,Plus,139.9,2026-06-01,0,139.9
M100661,North,Basic,99.9,2026-06-01,0,99.9
M100663,University,Premium,189.9,2026-06-01,0,189.9
M100664,Downtown,Basic,99.9,2026-06-01,0,99.9
M100665,Downtown,Basic,99.9,2026-06-01,0,99.9
M100666,West,Plus,139.9,2026-06-01,0,139.9
M100669,Downtown,Premium,189.9,2026-06-01,0,189.9
M100670,South,Basic,99.9,2026-06-01,0,99.9
M100671,East,Premium,189.9,2026-06-01,0,189.9
M100672,North,Plus,139.9,2026-06-01,0,139.9
M100673,Downtown,Plus,139.9,2026-06-01,0,139.9
M100674,East,Plus,139.9,2026-06-01,0,139.9
M100675,South,Basic,99.9,2026-06-01,0,99.9
M100677,Downtown,Plus,139.9,2026-06-01,0,139.9
M100678,West,Basic,99.9,2026-06-01,0,99.9
M100679,North,Basic,99.9,2026-06-01,0,99.9
M100680,University,Plus,139.9,2026-06-01,0,139.9
M100681,South,Premium,189.9,2026-06-01,0,189.9
M100683,University,Basic,99.9,2026-06-01,0,99.9
M100684,North,Premium,189.9,2026-06-01,0,189.9
M100685,Downtown,Premium,189.9,2026-06-01,0,189.9
M100686,University,Plus,139.9,2026-06-01,0,139.9
M100687,University,Plus,139.9,2026-06-01,0,139.9
M100688,Downtown,Premium,189.9,2026-06-01,0,189.9
M100689,South,Basic,99.9,2026-06-01,0,99.9
M100690,West,Basic,99.9,2026-06-01,0,99.9
M100691,North,Premium,189.9,2026-06-01,0,189.9
M100692,West,Premium,189.9,2026-06-01,0,189.9
M100693,South,Premium,189.9,2026-06-01,0,189.9
M100694,University,Premium,189.9,2026-06-01,0,189.9
M100695,South,Premium,189.9,2026-06-01,0,189.9
M100696,West,Premium,189.9,2026-06-01,0,189.9
M100697,University,Plus,139.9,2026-06-01,0,139.9
M100698,Downtown,Premium,189.9,2026-06-01,0,189.9
M100699,Downtown,Premium,189.9,2026-06-01,0,189.9
M100700,University,Basic,99.9,2026-06-01,0,99.9
M100701,Downtown,Plus,139.9,2026-06-01,0,139.9
M100702,North,Plus,139.9,2026-06-01,0,139.9
M100703,East,Basic,99.9,2026-06-01,0,99.9
M100704,Downtown,Basic,99.9,2026-06-01,0,99.9
M100705,South,Plus,139.9,2026-06-01,0,139.9
M100706,West,Premium,189.9,2026-06-01,0,189.9
M100709,Downtown,Plus,139.9,2026-06-01,0,139.9
M100710,South,Plus,139.9,2026-06-01,0,139.9
M100712,East,Plus,139.9,2026-06-01,0,139.9
M100713,North,Plus,139.9,2026-06-01,0,139.9
M100714,Downtown,Plus,139.9,2026-06-01,0,139.9
M100715,University,Basic,99.9,2026-06-01,0,99.9
M100716,University,Basic,99.9,2026-06-01,0,99.9
M100717,University,Basic,99.9,2026-06-01,0,99.9
M100718,West,Basic,99.9,2026-06-01,0,99.9
M100719,West,Plus,139.9,2026-06-01,0,139.9
M100720,North,Plus,139.9,2026-06-01,0,139.9
M100721,North,Premium,189.9,2026-06-01,0,189.9
M100722,East,Premium,189.9,2026-06-01,0,189.9
M100723,East,Plus,139.9,2026-06-01,0,139.9
M100724,South,Premium,189.9,2026-06-01,0,189.9
M100725,University,Basic,99.9,2026-06-01,0,99.9
M100726,University,Premium,189.9,2026-06-01,0,189.9
M100728,East,Plus,139.9,2026-06-01,0,139.9
M100729,West,Basic,99.9,2026-06-01,0,99.9
M100730,South,Plus,139.9,2026-06-01,0,139.9
M100731,East,Basic,99.9,2026-06-01,0,99.9
M100732,South,Premium,189.9,2026-06-01,0,189.9
M100733,East,Plus,139.9,2026-06-01,0,139.9
M100734,University,Basic,99.9,2026-06-01,1,0.0
M100735,University,Plus,139.9,2026-06-01,0,139.9
M100736,South,Plus,139.9,2026-06-01,0,139.9
M100737,West,Plus,139.9,2026-06-01,0,139.9
M100738,South,Plus,139.9,2026-06-01,0,139.9
M100740,South,Plus,139.9,2026-06-01,0,139.9
M100741,West,Basic,99.9,2026-06-01,0,99.9
M100743,East,Premium,189.9,2026-06-01,0,189.9
M100744,Downtown,Plus,139.9,2026-06-01,1,0.0
M100745,West,Plus,139.9,2026-06-01,0,139.9
M100747,University,Basic,99.9,2026-06-01,1,0.0
M100749,East,Plus,139.9,2026-06-01,0,139.9
M100750,Downtown,Plus,139.9,2026-06-01,0,139.9
M100751,South,Basic,99.9,2026-06-01,0,99.9
M100752,Downtown,Plus,139.9,2026-06-01,0,139.9
M100753,West,Premium,189.9,2026-06-01,0,189.9
M100755,East,Basic,99.9,2026-06-01,0,99.9
M100756,North,Basic,99.9,2026-06-01,0,99.9
M100757,West,Premium,189.9,2026-06-01,1,0.0
M100758,North,Basic,99.9,2026-06-01,0,99.9
M100759,South,Premium,189.9,2026-06-01,0,189.9
M100760,North,Plus,139.9,2026-06-01,0,139.9
M100763,West,Plus,139.9,2026-06-01,0,139.9
M100765,University,Basic,99.9,2026-06-01,0,99.9
M100767,University,Premium,189.9,2026-06-01,0,189.9
M100768,South,Premium,189.9,2026-06-01,0,189.9
M100769,South,Basic,99.9,2026-06-01,0,99.9
M100770,University,Basic,99.9,2026-06-01,0,99.9
M100773,North,Basic,99.9,2026-06-01,0,99.9
M100774,South,Premium,189.9,2026-06-01,0,189.9
M100775,North,Plus,139.9,2026-06-01,0,139.9
M100778,North,Plus,139.9,2026-06-01,0,139.9
M100780,South,Premium,189.9,2026-06-01,0,189.9
M100781,East,Premium,189.9,2026-06-01,0,189.9
M100784,West,Premium,189.9,2026-06-01,0,189.9
M100785,East,Premium,189.9,2026-06-01,0,189.9
M100787,West,Plus,139.9,2026-06-01,0,139.9
M100788,South,Plus,139.9,2026-06-01,0,139.9
M100791,North,Plus,139.9,2026-06-01,0,139.9
M100792,University,Basic,99.9,2026-06-01,0,99.9
M100794,South,Plus,139.9,2026-06-01,0,139.9
M100795,North,Plus,139.9,2026-06-01,0,139.9
M100796,South,Basic,99.9,2026-06-01,0,99.9
M100799,University,Plus,139.9,2026-06-01,0,139.9
M100800,Downtown,Basic,99.9,2026-06-01,0,99.9
M100801,West,Basic,99.9,2026-06-01,0,99.9
M100802,Downtown,Plus,139.9,2026-06-01,0,139.9
M100803,South,Plus,139.9,2026-06-01,0,139.9
M100804,North,Plus,139.9,2026-06-01,0,139.9
M100806,Downtown,Basic,99.9,2026-06-01,0,99.9
M100807,Downtown,Premium,189.9,2026-06-01,0,189.9
M100808,South,Premium,189.9,2026-06-01,0,189.9
M100810,North,Plus,139.9,2026-06-01,0,139.9
M100811,West,Premium,189.9,2026-06-01,0,189.9
M100812,University,Premium,189.9,2026-06-01,0,189.9
M100813,East,Plus,139.9,2026-06-01,0,139.9
M100814,North,Plus,139.9,2026-06-01,0,139.9
M100815,Downtown,Basic,99.9,2026-06-01,0,99.9
M100816,North,Basic,99.9,2026-06-01,0,99.9
M100817,East,Plus,139.9,2026-06-01,0,139.9
M100818,South,Plus,139.9,2026-06-01,0,139.9
M100819,University,Plus,139.9,2026-06-01,0,139.9
M100820,North,Plus,139.9,2026-06-01,0,139.9
M100821,East,Basic,99.9,2026-06-01,0,99.9
M100822,Downtown,Basic,99.9,2026-06-01,0,99.9
M100823,Downtown,Plus,139.9,2026-06-01,0,139.9
M100824,South,Basic,99.9,2026-06-01,0,99.9
M100825,West,Basic,99.9,2026-06-01,0,99.9
M100826,North,Plus,139.9,2026-06-01,0,139.9
M100827,Downtown,Premium,189.9,2026-06-01,0,189.9
M100828,South,Basic,99.9,2026-06-01,0,99.9
M100829,West,Plus,139.9,2026-06-01,0,139.9
M100830,South,Premium,189.9,2026-06-01,0,189.9
M100831,South,Plus,139.9,2026-06-01,0,139.9
M100832,East,Basic,99.9,2026-06-01,0,99.9
M100833,East,Basic,99.9,2026-06-01,0,99.9
M100834,East,Plus,139.9,2026-06-01,0,139.9
M100835,East,Premium,189.9,2026-06-01,1,0.0
M100836,East,Plus,139.9,2026-06-01,0,139.9
M100839,South,Basic,99.9,2026-06-01,0,99.9
M100840,Downtown,Plus,139.9,2026-06-01,0,139.9
M100841,North,Plus,139.9,2026-06-01,1,0.0
M100842,South,Basic,99.9,2026-06-01,0,99.9
M100843,Downtown,Basic,99.9,2026-06-01,1,0.0
M100844,East,Plus,139.9,2026-06-01,0,139.9
M100845,South,Plus,139.9,2026-06-01,0,139.9
M100847,South,Premium,189.9,2026-06-01,0,189.9
M100848,East,Plus,139.9,2026-06-01,0,139.9
M100850,South,Premium,189.9,2026-06-01,0,189.9
M100851,West,Premium,189.9,2026-06-01,0,189.9
M100852,South,Plus,139.9,2026-06-01,0,139.9
M100853,South,Plus,139.9,2026-06-01,0,139.9
M100854,University,Plus,139.9,2026-06-01,0,139.9
M100856,West,Basic,99.9,2026-06-01,0,99.9
M100857,West,Plus,139.9,2026-06-01,0,139.9
M100858,West,Basic,99.9,2026-06-01,0,99.9
M100859,Downtown,Basic,99.9,2026-06-01,0,99.9
M100860,Downtown,Plus,139.9,2026-06-01,0,139.9
M100861,West,Basic,99.9,2026-06-01,0,99.9
M100862,Downtown,Premium,189.9,2026-06-01,0,189.9
M100863,Downtown,Plus,139.9,2026-06-01,0,139.9
M100865,University,Basic,99.9,2026-06-01,0,99.9
M100866,West,Premium,189.9,2026-06-01,0,189.9
M100867,Downtown,Plus,139.9,2026-06-01,0,139.9
M100868,University,Premium,189.9,2026-06-01,0,189.9
M100869,South,Basic,99.9,2026-06-01,0,99.9
M100870,East,Premium,189.9,2026-06-01,0,189.9
M100871,North,Basic,99.9,2026-06-01,0,99.9
M100872,Downtown,Basic,99.9,2026-06-01,0,99.9
M100873,Downtown,Basic,99.9,2026-06-01,0,99.9
M100875,South,Plus,139.9,2026-06-01,0,139.9
M100876,University,Plus,139.9,2026-06-01,0,139.9
M100878,University,Premium,189.9,2026-06-01,0,189.9
M100879,North,Basic,99.9,2026-06-01,0,99.9
M100880,East,Basic,99.9,2026-06-01,0,99.9
M100881,East,Plus,139.9,2026-06-01,0,139.9
M100882,South,Plus,139.9,2026-06-01,0,139.9
M100884,Downtown,Premium,189.9,2026-06-01,0,189.9
M100885,Downtown,Plus,139.9,2026-06-01,0,139.9
M100887,University,Premium,189.9,2026-06-01,0,189.9
M100888,University,Basic,99.9,2026-06-01,0,99.9
M100889,East,Plus,139.9,2026-06-01,0,139.9
M100890,Downtown,Basic,99.9,2026-06-01,0,99.9
M100891,South,Plus,139.9,2026-06-01,0,139.9
M100893,Downtown,Premium,189.9,2026-06-01,0,189.9
M100894,North,Plus,139.9,2026-06-01,0,139.9
M100895,North,Basic,99.9,2026-06-01,0,99.9
M100896,Downtown,Premium,189.9,2026-06-01,0,189.9
M100897,South,Premium,189.9,2026-06-01,0,189.9
M100899,West,Premium,189.9,2026-06-01,0,189.9
M100901,South,Basic,99.9,2026-06-01,0,99.9
M100902,North,Basic,99.9,2026-06-01,0,99.9
M100903,North,Premium,189.9,2026-06-01,0,189.9
M100905,University,Premium,189.9,2026-06-01,0,189.9
M100906,South,Premium,189.9,2026-06-01,0,189.9
M100908,West,Plus,139.9,2026-06-01,0,139.9
M100909,East,Basic,99.9,2026-06-01,0,99.9
M100910,South,Basic,99.9,2026-06-01,0,99.9
M100911,Downtown,Plus,139.9,2026-06-01,0,139.9
M100913,West,Basic,99.9,2026-06-01,0,99.9
M100914,University,Plus,139.9,2026-06-01,0,139.9
M100915,North,Plus,139.9,2026-06-01,0,139.9
M100916,South,Plus,139.9,2026-06-01,0,139.9
M100917,Downtown,Plus,139.9,2026-06-01,0,139.9
M100918,University,Premium,189.9,2026-06-01,0,189.9
M100919,North,Plus,139.9,2026-06-01,0,139.9
M100920,University,Premium,189.9,2026-06-01,0,189.9
M100921,South,Basic,99.9,2026-06-01,0,99.9
M100923,Downtown,Premium,189.9,2026-06-01,0,189.9
M100924,East,Plus,139.9,2026-06-01,0,139.9
M100926,South,Basic,99.9,2026-06-01,0,99.9
M100927,South,Plus,139.9,2026-06-01,0,139.9
M100928,South,Premium,189.9,2026-06-01,0,189.9
M100929,University,Basic,99.9,2026-06-01,0,99.9
M100930,Downtown,Basic,99.9,2026-06-01,0,99.9
M100931,East,Basic,99.9,2026-06-01,0,99.9
M100932,Downtown,Plus,139.9,2026-06-01,0,139.9
M100934,University,Premium,189.9,2026-06-01,0,189.9
M100935,Downtown,Premium,189.9,2026-06-01,0,189.9
M100936,West,Plus,139.9,2026-06-01,0,139.9
M100937,North,Basic,99.9,2026-06-01,0,99.9
M100938,University,Basic,99.9,2026-06-01,0,99.9
M100939,Downtown,Premium,189.9,2026-06-01,0,189.9
M100940,North,Plus,139.9,2026-06-01,0,139.9
M100941,West,Premium,189.9,2026-06-01,0,189.9
M100942,Downtown,Plus,139.9,2026-06-01,1,0.0
M100943,North,Plus,139.9,2026-06-01,0,139.9
M100945,South,Basic,99.9,2026-06-01,0,99.9
M100946,East,Basic,99.9,2026-06-01,0,99.9
M100948,University,Basic,99.9,2026-06-01,0,99.9
M100951,West,Plus,139.9,2026-06-01,0,139.9
M100953,East,Plus,139.9,2026-06-01,0,139.9
M100954,East,Basic,99.9,2026-06-01,0,99.9
M100955,North,Basic,99.9,2026-06-01,0,99.9
M100957,East,Plus,139.9,2026-06-01,0,139.9
M100958,University,Basic,99.9,2026-06-01,1,0.0
M100959,West,Basic,99.9,2026-06-01,0,99.9
M100960,North,Basic,99.9,2026-06-01,0,99.9
M100961,University,Basic,99.9,2026-06-01,1,0.0
M100962,East,Basic,99.9,2026-06-01,1,0.0
M100963,University,Basic,99.9,2026-06-01,0,99.9
M100964,South,Plus,139.9,2026-06-01,0,139.9
M100965,East,Premium,189.9,2026-06-01,0,189.9
M100966,Downtown,Plus,139.9,2026-06-01,0,139.9
M100967,Downtown,Plus,139.9,2026-06-01,1,0.0
M100968,West,Premium,189.9,2026-06-01,0,189.9
M100969,East,Basic,99.9,2026-06-01,0,99.9
M100970,North,Plus,139.9,2026-06-01,0,139.9
M100971,Downtown,Basic,99.9,2026-06-01,0,99.9
M100972,North,Plus,139.9,2026-06-01,0,139.9
M100973,East,Plus,139.9,2026-06-01,0,139.9
M100974,Downtown,Plus,139.9,2026-06-01,1,0.0
M100976,East,Plus,139.9,2026-06-01,0,139.9
M100977,North,Premium,189.9,2026-06-01,0,189.9
M100978,University,Basic,99.9,2026-06-01,1,0.0
M100979,South,Plus,139.9,2026-06-01,0,139.9
M100980,North,Premium,189.9,2026-06-01,0,189.9
M100981,West,Premium,189.9,2026-06-01,0,189.9
M100982,Downtown,Plus,139.9,2026-06-01,0,139.9
M100983,Downtown,Plus,139.9,2026-06-01,0,139.9
M100984,University,Plus,139.9,2026-06-01,0,139.9
M100985,Downtown,Plus,139.9,2026-06-01,0,139.9
M100986,West,Plus,139.9,2026-06-01,0,139.9
M100988,South,Basic,99.9,2026-06-01,0,99.9
M100989,University,Basic,99.9,2026-06-01,0,99.9
M100990,University,Plus,139.9,2026-06-01,0,139.9
M100991,North,Basic,99.9,2026-06-01,0,99.9
M100992,Downtown,Plus,139.9,2026-06-01,0,139.9
M100993,West,Premium,189.9,2026-06-01,0,189.9
M100994,North,Basic,99.9,2026-06-01,0,99.9
M100997,West,Premium,189.9,2026-06-01,0,189.9
M100998,Downtown,Basic,99.9,2026-06-01,0,99.9
M100999,Downtown,Plus,139.9,2026-06-01,0,139.9
M101000,South,Basic,99.9,2026-06-01,0,99.9
M101001,University,Plus,139.9,2026-06-01,0,139.9
M101002,Downtown,Plus,139.9,2026-06-01,0,139.9
M101003,University,Plus,139.9,2026-06-01,0,139.9
M101004,University,Premium,189.9,2026-06-01,0,189.9
M101005,University,Plus,139.9,2026-06-01,0,139.9
M101006,East,Basic,99.9,2026-06-01,0,99.9
M101007,University,Premium,189.9,2026-06-01,0,189.9
M101008,North,Basic,99.9,2026-06-01,0,99.9
M101009,South,Basic,99.9,2026-06-01,1,0.0
M101010,South,Basic,99.9,2026-06-01,0,99.9
M101011,South,Basic,99.9,2026-06-01,0,99.9
M101014,West,Premium,189.9,2026-06-01,0,189.9
M101015,North,Plus,139.9,2026-06-01,0,139.9
M101016,South,Basic,99.9,2026-06-01,0,99.9
M101017,Downtown,Plus,139.9,2026-06-01,0,139.9
M101019,Downtown,Basic,99.9,2026-06-01,0,99.9
M101020,South,Premium,189.9,2026-06-01,0,189.9
M101021,University,Plus,139.9,2026-06-01,0,139.9
M101022,South,Premium,189.9,2026-06-01,0,189.9
M101024,West,Premium,189.9,2026-06-01,0,189.9
M101025,North,Premium,189.9,2026-06-01,0,189.9
M101026,East,Premium,189.9,2026-06-01,0,189.9
M101029,East,Basic,99.9,2026-06-01,1,0.0
M101030,North,Plus,139.9,2026-06-01,0,139.9
M101031,Downtown,Plus,139.9,2026-06-01,0,139.9
M101032,North,Basic,99.9,2026-06-01,0,99.9
M101033,Downtown,Plus,139.9,2026-06-01,0,139.9
M101036,South,Basic,99.9,2026-06-01,0,99.9
M101037,South,Plus,139.9,2026-06-01,0,139.9
M101038,East,Plus,139.9,2026-06-01,0,139.9
M101040,West,Basic,99.9,2026-06-01,0,99.9
M101041,University,Basic,99.9,2026-06-01,0,99.9
M101043,East,Premium,189.9,2026-06-01,0,189.9
M101044,East,Plus,139.9,2026-06-01,0,139.9
M101045,University,Plus,139.9,2026-06-01,0,139.9
M101046,West,Premium,189.9,2026-06-01,0,189.9
M101047,Downtown,Basic,99.9,2026-06-01,0,99.9
M101049,University,Plus,139.9,2026-06-01,0,139.9
M101051,East,Basic,99.9,2026-06-01,0,99.9
M101056,Downtown,Premium,189.9,2026-06-01,0,189.9
M101057,Downtown,Basic,99.9,2026-06-01,0,99.9
M101058,Downtown,Premium,189.9,2026-06-01,1,0.0
M101061,North,Basic,99.9,2026-06-01,0,99.9
M101062,West,Basic,99.9,2026-06-01,0,99.9
M101063,North,Basic,99.9,2026-06-01,0,99.9
M101064,North,Basic,99.9,2026-06-01,1,0.0
M101066,South,Basic,99.9,2026-06-01,0,99.9
M101067,East,Premium,189.9,2026-06-01,0,189.9
M101068,Downtown,Basic,99.9,2026-06-01,0,99.9
M101069,Downtown,Plus,139.9,2026-06-01,0,139.9
M101071,North,Basic,99.9,2026-06-01,0,99.9
M101073,South,Plus,139.9,2026-06-01,0,139.9
M101074,South,Basic,99.9,2026-06-01,0,99.9
M101075,West,Basic,99.9,2026-06-01,0,99.9
M101076,North,Basic,99.9,2026-06-01,0,99.9
M101077,South,Premium,189.9,2026-06-01,0,189.9
M101078,South,Premium,189.9,2026-06-01,0,189.9
